Review_ID,Product,Category,Brand,Review_Text,Rating,Verified_Purchase,Review_Length
761,Smartphone,Fashion,Apple,Apple Smartphone is not bad,3,Yes,5
762,Smartwatch,Electronics,HP,HP Smartwatch is worth the price,4,Yes,6
763,Headphones,Accessories,HP,HP Headphones is okay for the price,3,Yes,7
764,Backpack,Accessories,Dell,Dell Backpack is could be better,3,No,6
765,Camera,Accessories,Adidas,Adidas Camera is highly recommended,4,Yes,5
766,Tablet,Fashion,Adidas,Adidas Tablet is could be better,3,No,6
767,Backpack,Accessories,Boat,Boat Backpack is late delivery,2,Yes,5
768,Tablet,Fashion,Dell,Dell Tablet is product stopped working,2,Yes,6
769,Shoes,Accessories,Samsung,Samsung Shoes is average product,3,Yes,5
770,Smartwatch,Fashion,Boat,Boat Smartwatch is poor quality,2,Yes,5
771,Headphones,Electronics,Apple,Apple Headphones is not bad,3,No,5
772,Shoes,Accessories,Adidas,Adidas Shoes is not satisfied,1,Yes,5
773,Laptop,Accessories,HP,HP Laptop is loved it,5,Yes,5
774,Backpack,Electronics,Dell,Dell Backpack is average product,3,No,5
775,Laptop,Electronics,Nike,Nike Laptop is could be better,3,No,6
776,Backpack,Fashion,HP,HP Backpack is excellent product,5,Yes,5
777,Smartphone,Accessories,Nike,Nike Smartphone is excellent product,5,Yes,5
778,Smartwatch,Electronics,Sony,Sony Smartwatch is not satisfied,2,No,5
779,Camera,Fashion,Nike,Nike Camera is waste of money,1,Yes,6
780,Tablet,Accessories,Samsung,Samsung Tablet is awesome performance,4,No,5
781,Camera,Electronics,Sony,Sony Camera is waste of money,2,No,6
782,Tablet,Accessories,HP,HP Tablet is okay for the price,3,Yes,7
783,Smartwatch,Electronics,Boat,Boat Smartwatch is could be better,3,No,6
784,Laptop,Fashion,HP,HP Laptop is very disappointed,1,No,5
785,Backpack,Fashion,Samsung,Samsung Backpack is bad experience,2,Yes,5
786,Tablet,Electronics,Samsung,Samsung Tablet is cheap material,1,Yes,5
787,Headphones,Electronics,Apple,Apple Headphones is not bad,3,Yes,5
788,Smartphone,Accessories,Adidas,Adidas Smartphone is highly recommended,5,Yes,5
789,Smartphone,Electronics,Adidas,Adidas Smartphone is cheap material,2,Yes,5
790,Headphones,Fashion,Samsung,Samsung Headphones is loved it,5,Yes,5
791,Shoes,Accessories,Boat,Boat Shoes is not satisfied,1,No,5
792,Laptop,Accessories,HP,HP Laptop is great value for money,4,No,7
793,Laptop,Fashion,Samsung,Samsung Laptop is not bad,3,No,5
794,Backpack,Accessories,Dell,Dell Backpack is fast delivery,4,Yes,5
795,Smartphone,Electronics,Samsung,Samsung Smartphone is very good quality,5,No,6
796,Headphones,Fashion,Samsung,Samsung Headphones is cheap material,2,No,5
797,Shoes,Accessories,Samsung,Samsung Shoes is product stopped working,1,No,6
798,Smartwatch,Fashion,Sony,Sony Smartwatch is poor quality,2,No,5
799,Laptop,Accessories,HP,HP Laptop is okay for the price,3,Yes,7
800,Camera,Accessories,Nike,Nike Camera is bad experience,1,No,5
801,Headphones,Electronics,Boat,Boat Headphones is not satisfied,1,No,5
802,Headphones,Electronics,HP,HP Headphones is could be better,3,Yes,6
803,Headphones,Electronics,Adidas,Adidas Headphones is waste of money,1,Yes,6
804,Shoes,Accessories,Dell,Dell Shoes is late delivery,2,No,5
805,Headphones,Electronics,Sony,Sony Headphones is very good quality,4,No,6
806,Smartwatch,Electronics,Boat,Boat Smartwatch is could be better,3,Yes,6
807,Headphones,Accessories,Dell,Dell Headphones is waste of money,2,No,6
808,Tablet,Electronics,Sony,Sony Tablet is fast delivery,5,Yes,5
809,Smartphone,Fashion,Nike,Nike Smartphone is excellent product,5,Yes,5
810,Smartwatch,Electronics,Apple,Apple Smartwatch is okay for the price,3,No,7
811,Backpack,Electronics,Dell,Dell Backpack is decent performance,3,No,5
812,Backpack,Accessories,HP,HP Backpack is poor quality,2,Yes,5
813,Tablet,Electronics,Dell,Dell Tablet is average product,3,Yes,5
814,Camera,Accessories,Samsung,Samsung Camera is could be better,3,No,6
815,Smartwatch,Fashion,Nike,Nike Smartwatch is average product,3,No,5
816,Headphones,Fashion,HP,HP Headphones is product stopped working,2,Yes,6
817,Headphones,Accessories,Dell,Dell Headphones is could be better,3,No,6
818,Headphones,Fashion,HP,HP Headphones is worth the price,4,No,6
819,Tablet,Fashion,Boat,Boat Tablet is poor quality,1,Yes,5
820,Laptop,Electronics,Apple,Apple Laptop is very disappointed,1,No,5
821,Laptop,Accessories,HP,HP Laptop is not bad,3,Yes,5
822,Headphones,Accessories,Adidas,Adidas Headphones is late delivery,1,Yes,5
823,Smartphone,Fashion,HP,HP Smartphone is highly recommended,4,No,5
824,Shoes,Electronics,Sony,Sony Shoes is decent performance,3,Yes,5
825,Smartphone,Fashion,Dell,Dell Smartphone is excellent product,5,No,5
826,Tablet,Electronics,Boat,Boat Tablet is average product,3,No,5
827,Laptop,Electronics,Samsung,Samsung Laptop is late delivery,2,No,5
828,Smartwatch,Electronics,Samsung,Samsung Smartwatch is could be better,3,Yes,6
829,Headphones,Accessories,Samsung,Samsung Headphones is awesome performance,4,No,5
830,Laptop,Electronics,HP,HP Laptop is waste of money,1,Yes,6
831,Headphones,Accessories,Dell,Dell Headphones is not bad,3,No,5
832,Backpack,Fashion,Adidas,Adidas Backpack is worth the price,5,Yes,6
833,Tablet,Electronics,Sony,Sony Tablet is waste of money,2,No,6
834,Smartwatch,Electronics,Samsung,Samsung Smartwatch is late delivery,1,Yes,5
835,Backpack,Accessories,Nike,Nike Backpack is product stopped working,2,No,6
836,Tablet,Accessories,Sony,Sony Tablet is great value for money,5,Yes,7
837,Smartwatch,Electronics,Samsung,Samsung Smartwatch is not bad,3,Yes,5
838,Camera,Electronics,HP,HP Camera is waste of money,1,No,6
839,Smartwatch,Fashion,Nike,Nike Smartwatch is bad experience,1,Yes,5
840,Smartphone,Accessories,Apple,Apple Smartphone is product stopped working,2,No,6
841,Headphones,Fashion,Boat,Boat Headphones is late delivery,1,No,5
842,Tablet,Accessories,Samsung,Samsung Tablet is decent performance,3,Yes,5
843,Backpack,Fashion,Dell,Dell Backpack is not satisfied,2,Yes,5
844,Backpack,Electronics,Samsung,Samsung Backpack is not bad,3,No,5
845,Shoes,Fashion,Samsung,Samsung Shoes is waste of money,1,No,6
846,Headphones,Electronics,HP,HP Headphones is could be better,3,Yes,6
847,Shoes,Electronics,HP,HP Shoes is very disappointed,1,No,5
848,Shoes,Accessories,Boat,Boat Shoes is awesome performance,5,No,5
849,Smartphone,Electronics,Boat,Boat Smartphone is worth the price,5,No,6
850,Tablet,Electronics,Sony,Sony Tablet is average product,3,No,5
851,Headphones,Accessories,Apple,Apple Headphones is product stopped working,2,Yes,6
852,Camera,Electronics,Apple,Apple Camera is excellent product,5,No,5
853,Tablet,Electronics,Samsung,Samsung Tablet is worth the price,5,No,6
854,Backpack,Electronics,Boat,Boat Backpack is loved it,4,No,5
855,Laptop,Electronics,Nike,Nike Laptop is very disappointed,2,Yes,5
856,Laptop,Accessories,Boat,Boat Laptop is waste of money,1,No,6
857,Shoes,Accessories,Sony,Sony Shoes is not bad,3,No,5
858,Headphones,Fashion,Apple,Apple Headphones is okay for the price,3,No,7
859,Smartphone,Electronics,Sony,Sony Smartphone is decent performance,3,No,5
860,Laptop,Electronics,HP,HP Laptop is average product,3,Yes,5
861,Tablet,Fashion,Adidas,Adidas Tablet is late delivery,1,No,5
862,Headphones,Accessories,Apple,Apple Headphones is worth the price,5,No,6
863,Tablet,Electronics,Dell,Dell Tablet is great value for money,5,Yes,7
864,Camera,Accessories,Sony,Sony Camera is loved it,5,No,5
865,Smartphone,Fashion,Apple,Apple Smartphone is cheap material,2,Yes,5
866,Headphones,Fashion,Nike,Nike Headphones is cheap material,2,Yes,5
867,Camera,Fashion,Apple,Apple Camera is average product,3,Yes,5
868,Camera,Accessories,Boat,Boat Camera is cheap material,2,Yes,5
869,Tablet,Electronics,HP,HP Tablet is okay for the price,3,No,7
870,Backpack,Electronics,Boat,Boat Backpack is fast delivery,5,Yes,5
871,Tablet,Accessories,Apple,Apple Tablet is could be better,3,No,6
872,Headphones,Fashion,Nike,Nike Headphones is waste of money,2,Yes,6
873,Camera,Fashion,Adidas,Adidas Camera is average product,3,Yes,5
874,Smartphone,Accessories,Sony,Sony Smartphone is very good quality,4,Yes,6
875,Tablet,Electronics,Boat,Boat Tablet is product stopped working,2,No,6
876,Backpack,Accessories,Apple,Apple Backpack is product stopped working,2,Yes,6
877,Camera,Fashion,Sony,Sony Camera is could be better,3,Yes,6
878,Backpack,Fashion,Apple,Apple Backpack is poor quality,1,Yes,5
879,Backpack,Fashion,HP,HP Backpack is fast delivery,5,No,5
880,Tablet,Electronics,Sony,Sony Tablet is bad experience,1,No,5
881,Shoes,Electronics,Sony,Sony Shoes is late delivery,1,Yes,5
882,Tablet,Electronics,HP,HP Tablet is excellent product,4,Yes,5
883,Camera,Fashion,Sony,Sony Camera is fast delivery,5,No,5
884,Camera,Electronics,Adidas,Adidas Camera is decent performance,3,Yes,5
885,Smartwatch,Fashion,Nike,Nike Smartwatch is poor quality,2,No,5
886,Backpack,Accessories,Apple,Apple Backpack is excellent product,5,No,5
887,Headphones,Fashion,Nike,Nike Headphones is average product,3,Yes,5
888,Laptop,Fashion,Boat,Boat Laptop is could be better,3,Yes,6
889,Shoes,Fashion,Samsung,Samsung Shoes is could be better,3,Yes,6
890,Backpack,Fashion,HP,HP Backpack is cheap material,2,No,5
891,Shoes,Electronics,Nike,Nike Shoes is not satisfied,1,No,5
892,Smartphone,Accessories,Nike,Nike Smartphone is okay for the price,3,Yes,7
893,Headphones,Fashion,Apple,Apple Headphones is cheap material,1,No,5
894,Shoes,Accessories,Samsung,Samsung Shoes is loved it,5,Yes,5
895,Headphones,Fashion,Dell,Dell Headphones is okay for the price,3,Yes,7
896,Headphones,Fashion,Samsung,Samsung Headphones is bad experience,2,Yes,5
897,Camera,Electronics,HP,HP Camera is highly recommended,5,No,5
898,Smartwatch,Electronics,Adidas,Adidas Smartwatch is okay for the price,3,No,7
899,Tablet,Fashion,HP,HP Tablet is excellent product,4,No,5
900,Camera,Fashion,Dell,Dell Camera is bad experience,2,Yes,5
901,Smartphone,Fashion,Nike,Nike Smartphone is decent performance,3,No,5
902,Smartphone,Accessories,Apple,Apple Smartphone is not bad,3,No,5
903,Shoes,Electronics,Nike,Nike Shoes is product stopped working,2,No,6
904,Camera,Accessories,Dell,Dell Camera is could be better,3,Yes,6
905,Smartwatch,Accessories,Adidas,Adidas Smartwatch is could be better,3,Yes,6
906,Laptop,Fashion,Samsung,Samsung Laptop is poor quality,1,Yes,5
907,Tablet,Electronics,Adidas,Adidas Tablet is average product,3,No,5
908,Smartphone,Electronics,Apple,Apple Smartphone is bad experience,1,Yes,5
909,Laptop,Accessories,Apple,Apple Laptop is average product,3,Yes,5
910,Headphones,Fashion,Nike,Nike Headphones is not satisfied,1,No,5
911,Tablet,Fashion,Nike,Nike Tablet is average product,3,No,5
912,Shoes,Fashion,Samsung,Samsung Shoes is not satisfied,1,No,5
913,Shoes,Fashion,Sony,Sony Shoes is poor quality,2,Yes,5
914,Headphones,Electronics,Dell,Dell Headphones is bad experience,2,Yes,5
915,Smartwatch,Fashion,Apple,Apple Smartwatch is decent performance,3,No,5
916,Laptop,Fashion,Nike,Nike Laptop is excellent product,4,Yes,5
917,Smartphone,Fashion,HP,HP Smartphone is not satisfied,1,Yes,5
918,Camera,Accessories,Samsung,Samsung Camera is not bad,3,No,5
919,Laptop,Electronics,Boat,Boat Laptop is late delivery,2,No,5
920,Laptop,Fashion,Adidas,Adidas Laptop is decent performance,3,No,5
921,Backpack,Electronics,Adidas,Adidas Backpack is poor quality,1,No,5
922,Smartphone,Accessories,HP,HP Smartphone is bad experience,1,Yes,5
923,Backpack,Electronics,Dell,Dell Backpack is late delivery,1,No,5
924,Headphones,Electronics,Samsung,Samsung Headphones is okay for the price,3,Yes,7
925,Smartwatch,Fashion,Dell,Dell Smartwatch is could be better,3,Yes,6
926,Tablet,Electronics,Dell,Dell Tablet is not bad,3,Yes,5
927,Smartphone,Electronics,HP,HP Smartphone is poor quality,2,Yes,5
928,Tablet,Accessories,Sony,Sony Tablet is could be better,3,Yes,6
929,Tablet,Fashion,Samsung,Samsung Tablet is excellent product,4,Yes,5
930,Headphones,Fashion,Samsung,Samsung Headphones is highly recommended,4,Yes,5
931,Laptop,Fashion,Apple,Apple Laptop is not satisfied,1,Yes,5
932,Backpack,Fashion,HP,HP Backpack is very good quality,5,Yes,6
933,Headphones,Electronics,Adidas,Adidas Headphones is could be better,3,Yes,6
934,Backpack,Electronics,Apple,Apple Backpack is okay for the price,3,No,7
935,Backpack,Fashion,Sony,Sony Backpack is fast delivery,4,Yes,5
936,Headphones,Accessories,Apple,Apple Headphones is average product,3,No,5
937,Laptop,Electronics,Samsung,Samsung Laptop is excellent product,5,Yes,5
938,Tablet,Electronics,Sony,Sony Tablet is loved it,5,Yes,5
939,Tablet,Electronics,HP,HP Tablet is not bad,3,Yes,5
940,Headphones,Accessories,Dell,Dell Headphones is average product,3,Yes,5
941,Backpack,Electronics,HP,HP Backpack is not bad,3,Yes,5
942,Backpack,Fashion,Boat,Boat Backpack is worth the price,4,Yes,6
943,Laptop,Accessories,Sony,Sony Laptop is poor quality,1,No,5
944,Smartphone,Accessories,Samsung,Samsung Smartphone is not satisfied,1,No,5
945,Shoes,Accessories,Adidas,Adidas Shoes is bad experience,2,No,5
946,Headphones,Electronics,Sony,Sony Headphones is worth the price,4,No,6
947,Laptop,Accessories,Boat,Boat Laptop is average product,3,No,5
948,Backpack,Electronics,HP,HP Backpack is could be better,3,No,6
949,Smartwatch,Electronics,Apple,Apple Smartwatch is worth the price,5,No,6
950,Laptop,Accessories,Dell,Dell Laptop is fast delivery,4,No,5
951,Smartwatch,Electronics,Dell,Dell Smartwatch is fast delivery,4,No,5
952,Smartwatch,Fashion,Adidas,Adidas Smartwatch is not satisfied,2,Yes,5
953,Smartphone,Electronics,Nike,Nike Smartphone is not satisfied,1,Yes,5
954,Headphones,Electronics,Adidas,Adidas Headphones is cheap material,2,No,5
955,Headphones,Electronics,Boat,Boat Headphones is okay for the price,3,No,7
956,Smartwatch,Fashion,Dell,Dell Smartwatch is decent performance,3,No,5
957,Smartwatch,Fashion,Adidas,Adidas Smartwatch is fast delivery,4,Yes,5
958,Smartphone,Electronics,HP,HP Smartphone is okay for the price,3,Yes,7
959,Camera,Accessories,Dell,Dell Camera is poor quality,2,Yes,5
960,Laptop,Accessories,Samsung,Samsung Laptop is cheap material,1,No,5
961,Shoes,Accessories,Boat,Boat Shoes is highly recommended,5,Yes,5
962,Headphones,Accessories,Dell,Dell Headphones is great value for money,5,Yes,7
963,Camera,Fashion,Sony,Sony Camera is cheap material,1,No,5
964,Laptop,Accessories,HP,HP Laptop is average product,3,No,5
965,Shoes,Fashion,HP,HP Shoes is average product,3,Yes,5
966,Backpack,Accessories,Samsung,Samsung Backpack is average product,3,No,5
967,Backpack,Accessories,Dell,Dell Backpack is worth the price,5,Yes,6
968,Laptop,Electronics,Boat,Boat Laptop is very disappointed,1,No,5
969,Smartwatch,Fashion,Boat,Boat Smartwatch is worth the price,5,No,6
970,Smartphone,Fashion,Apple,Apple Smartphone is late delivery,2,No,5
971,Tablet,Fashion,Nike,Nike Tablet is cheap material,1,No,5
972,Smartwatch,Electronics,Dell,Dell Smartwatch is average product,3,Yes,5
973,Laptop,Electronics,Apple,Apple Laptop is not satisfied,2,No,5
974,Headphones,Accessories,Boat,Boat Headphones is highly recommended,5,Yes,5
975,Tablet,Fashion,Adidas,Adidas Tablet is late delivery,1,No,5
976,Shoes,Electronics,Boat,Boat Shoes is average product,3,Yes,5
977,Backpack,Fashion,Adidas,Adidas Backpack is awesome performance,5,No,5
978,Shoes,Fashion,Sony,Sony Shoes is product stopped working,1,Yes,6
979,Smartphone,Fashion,Sony,Sony Smartphone is very disappointed,2,No,5
980,Shoes,Electronics,Sony,Sony Shoes is not satisfied,1,Yes,5
981,Smartphone,Accessories,Adidas,Adidas Smartphone is very good quality,4,Yes,6
982,Headphones,Accessories,Boat,Boat Headphones is product stopped working,2,Yes,6
983,Backpack,Fashion,Sony,Sony Backpack is not bad,3,No,5
984,Shoes,Electronics,Apple,Apple Shoes is okay for the price,3,No,7
985,Backpack,Electronics,Sony,Sony Backpack is not satisfied,2,No,5
986,Tablet,Accessories,Nike,Nike Tablet is not bad,3,Yes,5
987,Backpack,Accessories,Apple,Apple Backpack is decent performance,3,No,5
988,Shoes,Fashion,Samsung,Samsung Shoes is highly recommended,4,Yes,5
989,Backpack,Accessories,Samsung,Samsung Backpack is very disappointed,1,Yes,5
990,Smartwatch,Electronics,Nike,Nike Smartwatch is could be better,3,Yes,6
991,Camera,Fashion,Boat,Boat Camera is great value for money,4,No,7
992,Smartphone,Fashion,Adidas,Adidas Smartphone is could be better,3,Yes,6
993,Backpack,Fashion,HP,HP Backpack is decent performance,3,Yes,5
994,Shoes,Accessories,Dell,Dell Shoes is very disappointed,2,Yes,5
995,Tablet,Electronics,Nike,Nike Tablet is great value for money,5,No,7
996,Headphones,Electronics,Apple,Apple Headphones is decent performance,3,Yes,5
997,Laptop,Electronics,HP,HP Laptop is cheap material,2,Yes,5
998,Headphones,Accessories,Dell,Dell Headphones is product stopped working,2,Yes,6
999,Shoes,Electronics,Dell,Dell Shoes is highly recommended,5,No,5
1000,Tablet,Electronics,Dell,Dell Tablet is not bad,3,Yes,5
1001,Shoes,Electronics,Dell,Dell Shoes is highly recommended,5,No,5
1002,Smartwatch,Electronics,Samsung,Samsung Smartwatch is not satisfied,2,No,5
1003,Tablet,Fashion,HP,HP Tablet is waste of money,2,No,6
1004,Backpack,Fashion,Samsung,Samsung Backpack is average product,3,Yes,5
1005,Headphones,Fashion,Adidas,Adidas Headphones is average product,3,Yes,5
1006,Shoes,Fashion,Adidas,Adidas Shoes is not satisfied,1,No,5
1007,Laptop,Accessories,Boat,Boat Laptop is loved it,5,Yes,5
1008,Backpack,Fashion,Nike,Nike Backpack is highly recommended,5,No,5
1009,Smartphone,Accessories,Sony,Sony Smartphone is awesome performance,4,No,5
1010,Backpack,Electronics,Sony,Sony Backpack is cheap material,2,Yes,5
1011,Laptop,Fashion,HP,HP Laptop is very good quality,4,Yes,6
1012,Tablet,Fashion,Adidas,Adidas Tablet is highly recommended,4,No,5
1013,Headphones,Electronics,Nike,Nike Headphones is great value for money,5,Yes,7
1014,Smartwatch,Electronics,Nike,Nike Smartwatch is highly recommended,4,Yes,5
1015,Laptop,Electronics,Apple,Apple Laptop is worth the price,5,No,6
1016,Laptop,Accessories,Samsung,Samsung Laptop is poor quality,1,Yes,5
1017,Smartphone,Fashion,Apple,Apple Smartphone is waste of money,2,Yes,6
1018,Smartwatch,Accessories,Sony,Sony Smartwatch is worth the price,4,No,6
1019,Shoes,Fashion,Adidas,Adidas Shoes is worth the price,4,Yes,6
1020,Smartwatch,Electronics,Apple,Apple Smartwatch is could be better,3,Yes,6
1021,Smartwatch,Electronics,Nike,Nike Smartwatch is okay for the price,3,Yes,7
1022,Smartwatch,Fashion,Dell,Dell Smartwatch is average product,3,Yes,5
1023,Backpack,Fashion,HP,HP Backpack is waste of money,1,Yes,6
1024,Camera,Fashion,Apple,Apple Camera is okay for the price,3,Yes,7
1025,Tablet,Accessories,Adidas,Adidas Tablet is waste of money,1,No,6
1026,Laptop,Fashion,Adidas,Adidas Laptop is average product,3,Yes,5
1027,Shoes,Electronics,Dell,Dell Shoes is product stopped working,2,No,6
1028,Laptop,Accessories,Dell,Dell Laptop is late delivery,1,No,5
1029,Laptop,Fashion,HP,HP Laptop is excellent product,5,Yes,5
1030,Camera,Accessories,Apple,Apple Camera is highly recommended,5,Yes,5
1031,Backpack,Accessories,Boat,Boat Backpack is awesome performance,4,No,5
1032,Tablet,Accessories,Nike,Nike Tablet is very good quality,5,No,6
1033,Backpack,Accessories,Dell,Dell Backpack is decent performance,3,No,5
1034,Tablet,Electronics,Apple,Apple Tablet is product stopped working,1,No,6
1035,Headphones,Electronics,Samsung,Samsung Headphones is cheap material,1,Yes,5
1036,Headphones,Accessories,HP,HP Headphones is great value for money,4,No,7
1037,Laptop,Fashion,Dell,Dell Laptop is loved it,4,Yes,5
1038,Shoes,Accessories,Adidas,Adidas Shoes is cheap material,2,Yes,5
1039,Camera,Fashion,Dell,Dell Camera is fast delivery,4,No,5
1040,Smartphone,Accessories,Sony,Sony Smartphone is cheap material,1,No,5
1041,Tablet,Electronics,HP,HP Tablet is okay for the price,3,No,7
1042,Tablet,Accessories,Apple,Apple Tablet is decent performance,3,No,5
1043,Tablet,Accessories,Dell,Dell Tablet is could be better,3,Yes,6
1044,Camera,Fashion,Nike,Nike Camera is average product,3,No,5
1045,Shoes,Electronics,Adidas,Adidas Shoes is not bad,3,Yes,5
1046,Headphones,Fashion,Adidas,Adidas Headphones is average product,3,Yes,5
1047,Camera,Fashion,Apple,Apple Camera is not bad,3,No,5
1048,Smartphone,Electronics,Boat,Boat Smartphone is late delivery,2,Yes,5
1049,Laptop,Fashion,Apple,Apple Laptop is not bad,3,Yes,5
1050,Backpack,Fashion,Samsung,Samsung Backpack is not satisfied,1,No,5
1051,Camera,Electronics,Nike,Nike Camera is could be better,3,No,6
1052,Backpack,Accessories,HP,HP Backpack is average product,3,No,5
1053,Laptop,Fashion,Boat,Boat Laptop is waste of money,2,No,6
1054,Headphones,Fashion,Nike,Nike Headphones is not bad,3,No,5
1055,Smartwatch,Fashion,Nike,Nike Smartwatch is great value for money,4,Yes,7
1056,Laptop,Accessories,Apple,Apple Laptop is late delivery,1,No,5
1057,Camera,Fashion,Boat,Boat Camera is waste of money,2,Yes,6
1058,Shoes,Accessories,HP,HP Shoes is not bad,3,No,5
1059,Shoes,Accessories,Dell,Dell Shoes is fast delivery,5,Yes,5
1060,Smartwatch,Fashion,Dell,Dell Smartwatch is highly recommended,5,No,5
1061,Smartwatch,Fashion,Adidas,Adidas Smartwatch is average product,3,Yes,5
1062,Camera,Fashion,HP,HP Camera is highly recommended,5,Yes,5
1063,Camera,Fashion,Nike,Nike Camera is okay for the price,3,Yes,7
1064,Smartwatch,Electronics,Apple,Apple Smartwatch is bad experience,2,Yes,5
1065,Tablet,Accessories,Dell,Dell Tablet is very good quality,5,No,6
1066,Headphones,Electronics,Nike,Nike Headphones is poor quality,1,Yes,5
1067,Smartphone,Electronics,Dell,Dell Smartphone is product stopped working,1,Yes,6
1068,Laptop,Fashion,HP,HP Laptop is awesome performance,5,Yes,5
1069,Laptop,Accessories,Apple,Apple Laptop is not satisfied,1,No,5
1070,Laptop,Fashion,Adidas,Adidas Laptop is waste of money,1,No,6
1071,Camera,Electronics,Boat,Boat Camera is okay for the price,3,Yes,7
1072,Tablet,Fashion,HP,HP Tablet is very good quality,5,Yes,6
1073,Backpack,Fashion,HP,HP Backpack is very disappointed,1,Yes,5
1074,Tablet,Fashion,Adidas,Adidas Tablet is not satisfied,2,Yes,5
1075,Smartphone,Accessories,Samsung,Samsung Smartphone is could be better,3,Yes,6
1076,Backpack,Accessories,Apple,Apple Backpack is late delivery,2,Yes,5
1077,Camera,Fashion,Nike,Nike Camera is late delivery,1,Yes,5
1078,Headphones,Accessories,Dell,Dell Headphones is loved it,4,No,5
1079,Smartphone,Electronics,Nike,Nike Smartphone is decent performance,3,No,5
1080,Camera,Electronics,Apple,Apple Camera is late delivery,2,No,5
1081,Backpack,Accessories,HP,HP Backpack is average product,3,No,5
1082,Headphones,Accessories,Dell,Dell Headphones is poor quality,1,Yes,5
1083,Shoes,Accessories,Adidas,Adidas Shoes is fast delivery,4,Yes,5
1084,Headphones,Fashion,HP,HP Headphones is highly recommended,4,No,5
1085,Headphones,Fashion,Adidas,Adidas Headphones is not satisfied,2,Yes,5
1086,Headphones,Fashion,HP,HP Headphones is fast delivery,5,Yes,5
1087,Laptop,Electronics,Dell,Dell Laptop is excellent product,4,No,5
1088,Smartphone,Accessories,HP,HP Smartphone is okay for the price,3,No,7
1089,Headphones,Fashion,Apple,Apple Headphones is not bad,3,Yes,5
1090,Smartphone,Fashion,HP,HP Smartphone is average product,3,No,5
1091,Smartwatch,Fashion,Nike,Nike Smartwatch is very good quality,4,No,6
1092,Smartwatch,Fashion,Boat,Boat Smartwatch is not satisfied,2,Yes,5
1093,Headphones,Fashion,Samsung,Samsung Headphones is not satisfied,2,No,5
1094,Backpack,Electronics,Dell,Dell Backpack is great value for money,4,Yes,7
1095,Camera,Accessories,Boat,Boat Camera is not satisfied,2,No,5
1096,Shoes,Electronics,Apple,Apple Shoes is decent performance,3,Yes,5
1097,Tablet,Accessories,Adidas,Adidas Tablet is awesome performance,4,Yes,5
1098,Shoes,Accessories,HP,HP Shoes is loved it,5,No,5
1099,Shoes,Accessories,Sony,Sony Shoes is excellent product,4,No,5
1100,Laptop,Accessories,Adidas,Adidas Laptop is cheap material,1,No,5
1101,Backpack,Electronics,Samsung,Samsung Backpack is loved it,4,No,5
1102,Shoes,Accessories,Nike,Nike Shoes is very disappointed,2,No,5
1103,Camera,Fashion,Sony,Sony Camera is not bad,3,No,5
1104,Smartwatch,Electronics,Sony,Sony Smartwatch is great value for money,4,Yes,7
1105,Shoes,Accessories,Sony,Sony Shoes is excellent product,5,No,5
1106,Smartphone,Fashion,Dell,Dell Smartphone is waste of money,2,No,6
1107,Headphones,Fashion,Apple,Apple Headphones is cheap material,1,Yes,5
1108,Headphones,Accessories,Nike,Nike Headphones is loved it,4,Yes,5
1109,Headphones,Electronics,HP,HP Headphones is average product,3,Yes,5
1110,Smartphone,Accessories,Nike,Nike Smartphone is waste of money,2,Yes,6
1111,Backpack,Electronics,Sony,Sony Backpack is very disappointed,1,Yes,5
1112,Shoes,Fashion,Samsung,Samsung Shoes is cheap material,2,Yes,5
1113,Tablet,Accessories,Adidas,Adidas Tablet is could be better,3,Yes,6
1114,Backpack,Accessories,Samsung,Samsung Backpack is excellent product,5,Yes,5
1115,Camera,Fashion,Apple,Apple Camera is could be better,3,No,6
1116,Laptop,Electronics,Samsung,Samsung Laptop is very good quality,5,Yes,6
1117,Headphones,Fashion,Apple,Apple Headphones is late delivery,2,No,5
1118,Backpack,Fashion,Apple,Apple Backpack is product stopped working,1,Yes,6
1119,Tablet,Accessories,Nike,Nike Tablet is cheap material,2,No,5
1120,Headphones,Accessories,HP,HP Headphones is fast delivery,5,No,5
1121,Tablet,Accessories,Boat,Boat Tablet is excellent product,5,Yes,5
1122,Tablet,Electronics,HP,HP Tablet is waste of money,2,No,6
1123,Shoes,Accessories,Boat,Boat Shoes is not satisfied,1,No,5
1124,Smartphone,Accessories,Apple,Apple Smartphone is poor quality,1,No,5
1125,Shoes,Fashion,Adidas,Adidas Shoes is waste of money,2,Yes,6
1126,Laptop,Electronics,Dell,Dell Laptop is average product,3,Yes,5
1127,Camera,Fashion,Nike,Nike Camera is poor quality,1,No,5
1128,Shoes,Electronics,Adidas,Adidas Shoes is decent performance,3,Yes,5
1129,Laptop,Accessories,HP,HP Laptop is worth the price,5,Yes,6
1130,Smartphone,Accessories,Sony,Sony Smartphone is fast delivery,4,No,5
1131,Shoes,Accessories,Adidas,Adidas Shoes is late delivery,2,No,5
1132,Headphones,Electronics,Samsung,Samsung Headphones is waste of money,1,Yes,6
1133,Smartwatch,Accessories,Dell,Dell Smartwatch is very good quality,4,Yes,6
1134,Camera,Electronics,Boat,Boat Camera is okay for the price,3,No,7
1135,Camera,Electronics,Samsung,Samsung Camera is not satisfied,2,Yes,5
1136,Tablet,Fashion,Samsung,Samsung Tablet is great value for money,5,Yes,7
1137,Smartphone,Electronics,Adidas,Adidas Smartphone is loved it,5,Yes,5
